current_price,days_to_expiry,stock_level,demand_score,category,historical_sales,day_of_week,target_price
23.922103729848335,-1,94,0.2593197548489975,other,56,sunday,2.34
8.765567403037789,0,75,0.548820831439347,meat,52,tuesday,0.91
17.634345074814092,4,160,0.5148822159188204,meat,46,wednesday,16.05
1.8473350511567674,1,355,0.5519872849605054,fruits,48,friday,0.31
10.940714414379677,16,167,0.8386678332457341,fruits,52,tuesday,12.5
3.5065352715535405,19,59,0.4920106843732244,vegetables,41,sunday,3.15
40.42893527825449,9,146,0.8684345950606349,seafood,64,tuesday,39.0
27.109208396438483,5,86,0.6458132472848679,other,57,monday,19.26
5.997850972489338,19,232,0.5511832592130881,fruits,52,wednesday,5.0
40.500738365424716,4,498,0.5347553804815481,seafood,36,tuesday,32.44
6.975729432739262,5,286,0.4368415532794392,vegetables,40,saturday,4.47
4.61555684129894,12,149,0.4209021272434312,dairy,49,monday,3.93
10.437059840980405,22,32,0.3732392684224618,fruits,57,wednesday,9.99
42.68423769993617,6,194,0.2596118210183509,meat,43,sunday,33.55
29.91695903024705,-1,143,0.41248859059022563,other,45,tuesday,3.04
16.587773340393014,28,306,0.9307720030449846,bakery,43,sunday,15.46
30.881804384243726,0,175,0.42178520481306897,meat,53,thursday,2.98
7.692131605903138,14,477,0.37131949580956064,other,44,sunday,6.93
6.207191201890308,11,336,0.3800815117294766,other,65,monday,5.32
39.4756638458549,-2,410,0.3444280925199031,meat,56,friday,3.6
7.870997538292976,20,36,0.6462468416223467,fruits,43,saturday,7.46
10.61643908513129,12,72,0.6051036645167908,fruits,44,thursday,9.34
11.433846411573231,20,453,0.6397970111364012,fruits,50,thursday,10.26
7.877602854549941,22,134,0.6382364151012414,fruits,58,monday,7.51
11.668285993575884,11,372,0.6704717385059124,dairy,58,friday,8.94
30.772526382259738,29,251,0.47157209896508856,meat,45,saturday,26.8
3.0806049473624175,17,291,0.31062175050413365,vegetables,55,monday,2.52
5.9080225684731005,6,31,0.6078954008014847,vegetables,54,sunday,5.03
8.806722077500247,17,147,0.5634942353430887,other,62,friday,9.33
38.191173413327576,12,447,0.7761450244002265,meat,47,monday,33.69
58.70722748851937,16,258,0.1898099411443854,seafood,46,monday,45.4
12.184967191664724,11,57,0.5494101752766855,seafood,44,saturday,12.36
48.98555948589926,29,99,0.1878446475854974,meat,57,tuesday,42.48
14.643005320623624,11,488,0.4002520174276568,seafood,45,wednesday,12.12
3.784581215388502,0,236,0.455592709677856,vegetables,50,tuesday,0.32
5.971602488924913,9,296,0.7020511915244108,dairy,45,thursday,4.9
14.955584947407141,24,446,0.18381016060689725,bakery,40,friday,9.11
2.560643275481732,27,498,0.6021941357595639,vegetables,47,tuesday,2.42
5.198738813374128,24,82,0.4901902712509117,dairy,57,sunday,5.24
8.66303571815632,19,422,0.28363777249611705,dairy,57,wednesday,8.15
6.727624876438738,22,156,0.6501225432263322,vegetables,43,thursday,6.58
17.373244169438053,11,249,0.060040899843131934,seafood,53,friday,13.52
17.48461214382937,6,249,0.5768628009916249,bakery,53,friday,10.67
3.8331796950134525,25,191,0.18819054926998519,vegetables,54,thursday,2.96
22.5945837553031,2,335,0.33100830562587635,seafood,55,tuesday,13.13
7.8290171336602095,14,344,0.3872327248099485,vegetables,53,thursday,6.09
1.1290588567463198,21,386,0.6207372451291647,vegetables,48,sunday,1.13
19.933972348917038,20,71,0.4099259438406626,meat,47,tuesday,18.68
6.910377709394149,11,147,0.2488127708190872,other,44,thursday,6.78
4.803108832279762,18,248,0.24009233100709745,dairy,55,tuesday,4.08
47.19634605684752,13,468,0.6423240078710911,meat,51,saturday,37.21
41.49626509876645,15,491,0.14697780258599816,meat,42,tuesday,33.69
20.898407782138186,20,433,0.34922826489975844,seafood,52,monday,18.31
9.274383248918653,10,260,0.7995300420851025,bakery,47,friday,7.74
25.864357858859577,6,206,0.69040277696925,meat,55,monday,16.98
1.960828502954347,2,157,0.6199274608567127,vegetables,38,saturday,1.29
38.639494680166024,12,37,0.7028634224917778,seafood,60,sunday,35.92
11.36409315878742,2,439,0.2969121962445594,dairy,51,thursday,5.07
47.23398608973497,15,253,0.5439967524133195,seafood,38,wednesday,44.55
16.168620250991463,-1,330,0.3129761439086087,other,58,friday,1.32
15.917000731955758,8,145,0.22095050696905963,bakery,46,monday,12.08
7.7663837900837756,19,9,0.6618127488426871,bakery,47,monday,7.05
50.63202638315788,29,86,0.6766897088863948,seafood,42,monday,57.35
47.19118338097131,24,314,0.43512348374992543,seafood,53,sunday,48.87
9.081009922813866,23,133,0.6393035926687717,dairy,59,monday,8.31
29.769903007002966,4,263,0.44130725527862213,seafood,47,monday,21.34
4.944087434866457,3,474,0.05814603551492313,fruits,53,thursday,2.02
3.4346217458599284,12,59,0.5692693670764082,fruits,39,monday,2.78
13.295234838358082,27,77,0.3417457592810031,bakery,35,wednesday,13.02
8.243000425666796,22,297,0.6455629523435154,fruits,46,saturday,7.17
47.73554892234587,11,309,0.36966251475660805,meat,42,tuesday,39.31
56.04926158639697,24,272,0.9710633249903788,seafood,48,saturday,61.63
45.258368379137174,4,182,0.4722847370746827,seafood,48,monday,38.31
1.6617313718865963,4,140,0.20388044179918333,vegetables,39,thursday,1.18
56.875450054761195,26,132,0.11521614806420734,seafood,47,monday,46.13
58.220914725190674,26,23,0.65386229333792,seafood,52,friday,61.84
5.358819453426953,14,439,0.4829149241103189,vegetables,54,friday,3.66
12.724142301663841,24,5,0.8863860677167562,bakery,52,saturday,13.18
22.299551646645792,21,459,0.7500924454855851,meat,58,thursday,22.03
8.51820966980696,-1,50,0.9627722785590749,other,52,monday,0.9
3.9673623657376367,10,399,0.8128069567906857,bakery,49,saturday,3.35
11.170295342928542,14,496,0.5957005425074687,bakery,70,monday,8.2
5.656275510142402,12,333,0.5771637416124188,vegetables,45,monday,4.12
18.895964134473196,7,4,0.755276695151803,other,46,monday,13.62
8.108554801052957,13,117,0.5750884075669951,fruits,52,tuesday,6.74
8.344770783684588,24,119,0.06268055303777248,bakery,51,tuesday,6.85
26.92609162596453,16,228,0.22732427568130534,other,50,wednesday,22.97
6.414736130578982,8,87,0.04455815861792572,other,45,friday,4.71
28.382973544882553,4,30,0.3374536957546659,meat,64,wednesday,21.46
56.82405968549835,17,434,0.7024316554514831,seafood,49,thursday,60.31
2.31265398693966,26,403,0.2955835687447641,vegetables,54,tuesday,2.01
13.650296225288859,27,210,0.09524076001261697,dairy,50,friday,11.0
1.2541449638572706,4,450,0.6788782947231574,fruits,57,tuesday,0.86
52.21030373346434,18,377,0.6462209405994084,seafood,58,thursday,49.79
6.477810471232907,17,279,0.8652350757400272,vegetables,60,tuesday,5.78
4.48004784599808,4,472,0.715823934866614,dairy,52,monday,3.14
14.73042788841682,17,455,0.680577431554127,seafood,31,monday,13.19
7.180079196291192,16,204,0.6596831068799714,dairy,47,sunday,6.49
19.08359699567514,1,307,0.3746452140145822,bakery,50,saturday,3.82
1.0655228162471189,23,313,0.490709180726255,fruits,57,tuesday,0.86
5.855996743201281,4,434,0.1430013172734068,dairy,50,sunday,3.68
12.845417202647537,29,65,0.7132267773004954,bakery,52,monday,11.84
44.67315256865093,-1,232,0.26389484235044774,seafood,51,saturday,4.13
7.048201224956603,21,268,0.10804273596413035,dairy,44,wednesday,5.39
52.78435057251861,18,64,0.4376476255022753,seafood,51,tuesday,57.49
10.060719587397497,20,183,0.7692234159173229,fruits,35,wednesday,9.5
2.5607721957335667,27,191,0.32085212473006725,vegetables,50,thursday,2.62
13.742375341476873,8,265,0.5247883574548287,dairy,47,monday,11.33
17.10091226057437,26,222,0.5609552816842656,other,45,tuesday,15.81
3.0497111582497647,-2,416,0.35623306055253884,other,58,monday,0.26
3.375913041443191,21,409,0.4826444047802985,other,45,wednesday,2.94
3.851228616847945,20,249,0.7810924972617411,vegetables,47,sunday,3.21
33.84296526184747,26,31,0.49833112807709057,seafood,52,wednesday,36.42
4.6153526188830245,6,338,0.11509060588586097,fruits,57,saturday,2.75
10.3432352997099,14,353,0.37424721504702535,dairy,53,monday,8.62
20.466554134482042,17,283,0.26595679831366176,other,57,sunday,18.29
9.027946245246206,1,192,0.6264449003595984,dairy,51,monday,2.33
17.424829684187884,9,196,0.32470058463908985,other,43,tuesday,15.3
39.51921771905118,23,359,0.8122007550881485,seafood,57,saturday,40.5
22.621274702974763,8,98,0.2236484514404076,meat,48,wednesday,18.74
2.1660980999368746,20,350,0.8088400615397219,vegetables,66,thursday,1.93
14.15113800409772,29,457,0.5776349746939033,bakery,59,wednesday,12.35
11.24523375016171,19,471,0.7976670449909329,seafood,49,monday,9.94
2.945338514935358,21,126,0.8526124461229658,vegetables,36,sunday,3.3
5.073488192690574,14,367,0.47401147994591314,vegetables,44,tuesday,3.51
8.372619806172864,14,5,0.27647228291273196,dairy,50,thursday,8.35
8.826081163009473,25,38,0.6696181624976234,fruits,44,thursday,8.32
7.96499548374191,-2,30,0.4812319644016647,vegetables,60,sunday,0.77
5.390685162711668,3,349,0.12115590017090352,fruits,42,saturday,2.5
15.284630477219526,26,478,0.5432858758158281,other,52,thursday,15.45
12.446759080397173,21,366,0.6485692386828915,other,51,thursday,11.11
11.810458930454743,7,289,0.6851516281850606,seafood,26,sunday,8.69
38.47591756253816,7,44,0.565810407192564,meat,48,monday,30.43
33.99495558671979,9,441,0.1521179525722153,meat,44,saturday,25.72
32.960794341112965,7,72,0.954082871917752,seafood,49,monday,32.91
20.017514616763577,17,307,0.5350775975286548,other,38,tuesday,17.04
5.753110813528299,2,409,0.09953617272196899,dairy,47,thursday,2.9
8.779834695260682,22,495,0.866338937346364,bakery,54,thursday,8.56
23.266575925738124,3,250,0.80217198936595,other,60,friday,13.38
55.76635867945412,12,222,0.28590074274872335,seafood,47,thursday,44.88
10.185679002642996,6,417,0.512546046414924,meat,43,friday,7.74
2.349013172415852,18,242,0.3503988967530224,fruits,64,sunday,2.1
7.629186601462789,12,104,0.22954803976823265,vegetables,51,friday,6.4
6.048044303930474,27,242,0.31990536285196863,dairy,43,sunday,5.4
47.40552996695198,14,496,0.7048871546400686,seafood,45,sunday,40.59
56.22364681431658,5,232,0.6529143158529523,seafood,41,tuesday,43.45
10.912935545110615,1,355,0.17666458249694017,fruits,40,thursday,2.11
4.760007608289323,18,43,0.9180131341993658,dairy,42,thursday,5.03
9.894149768018663,22,231,0.942119005981778,fruits,36,monday,9.55
8.839432888674931,-2,471,0.2723395108172551,dairy,45,wednesday,0.79
46.52338118961773,28,267,0.7945101216942627,seafood,45,wednesday,42.96
4.294462909020246,17,8,0.33783779975286704,dairy,47,saturday,4.51
29.60021738137241,27,446,0.8188434151206548,other,47,saturday,31.62
15.335255355811691,9,353,0.30261665115212705,bakery,57,sunday,12.05
23.37205900152403,18,326,0.49750727198913713,seafood,43,friday,22.49
35.69601097879014,19,236,0.28661689342514635,seafood,38,friday,31.03
42.818157181153886,23,403,0.529925141102484,meat,53,saturday,43.34
13.647079598554345,28,244,0.4869052624979822,other,58,wednesday,12.65
19.23235309728379,18,162,0.4514990761163067,bakery,45,friday,19.23
33.70453266243429,0,60,0.4958831814998261,seafood,62,saturday,3.63
6.832526762456081,6,191,0.4091337109801623,bakery,57,monday,5.16
11.641932751063552,2,432,0.7565586133944442,fruits,45,saturday,6.31
14.350224098917767,-2,75,0.6815286873080985,seafood,46,tuesday,1.46
5.843654016847312,23,264,0.67479899022867,fruits,42,wednesday,4.36
34.98089382591624,-1,333,0.4694833195902244,seafood,47,saturday,3.35
22.54857014160502,3,52,0.23764042597422402,seafood,36,thursday,11.0
12.773015534945733,6,24,0.6323433889282376,meat,56,sunday,11.17
10.011865921224373,16,445,0.4724214612551118,other,50,friday,9.29
13.010054725242075,12,459,0.36335976777933976,bakery,51,monday,10.27
8.37018337224995,7,369,0.21487577619603948,dairy,35,saturday,6.44
31.886506992467275,-2,452,0.8704740596349733,meat,62,friday,3.2
5.908377662475875,23,47,0.04149836445386889,other,53,thursday,5.44
8.523303011864973,29,484,0.6693661171926005,other,49,thursday,7.51
6.947238327400171,22,495,0.34453861241738565,other,59,tuesday,5.89
8.345423125455117,19,372,0.7993467811697201,dairy,60,sunday,7.62
2.9606132587679594,27,305,0.4032420884719851,fruits,58,wednesday,2.89
43.68378281693996,3,422,0.5040195874766054,meat,52,wednesday,20.44
2.2244447856462477,0,124,0.3082351417382823,vegetables,56,monday,0.2
11.1231366581126,4,208,0.753502808428281,bakery,48,tuesday,6.04
16.605462332315536,15,327,0.2620068643207112,bakery,57,saturday,14.02
6.653803849027483,25,441,0.4853122259032846,fruits,66,thursday,5.75
5.0646867955751524,19,281,0.856955553264071,other,50,tuesday,4.88
4.146775428269272,2,74,0.4196927164054278,dairy,42,thursday,2.37
2.755225256595505,15,287,0.4841052422196214,fruits,54,sunday,2.41
7.800518709865016,8,29,0.28247310999798464,bakery,59,thursday,6.33
7.156718100792354,1,318,0.7572239699533573,dairy,58,sunday,1.61
10.846765249891666,6,132,0.28066559870072233,fruits,48,thursday,7.52
3.506963217754606,21,459,0.7218946874196926,vegetables,50,monday,2.81
9.751593317463753,2,439,0.46536597268270596,fruits,57,saturday,4.82
56.67023538107859,23,83,0.8708983895634148,seafood,58,monday,61.43
3.5576777409314024,11,6,0.8867687896105441,dairy,50,thursday,3.89
11.506106754849839,0,330,0.7711838582893777,fruits,55,monday,0.97
8.080871133184413,11,421,0.08316719554629295,bakery,43,friday,5.27
9.698787989155925,25,256,0.7968999616255423,dairy,48,sunday,9.47
6.3090317756809355,4,230,0.5873880829396944,dairy,35,sunday,4.98
2.0537381430030424,3,444,0.22311138388996138,bakery,45,friday,0.89
17.823820049569825,18,444,0.22069714214545422,seafood,65,wednesday,17.21
19.464188412813193,11,67,0.8508210990135134,bakery,61,friday,17.57
36.92505973682506,19,410,0.7995992210929087,meat,42,saturday,36.44
20.421053442365775,2,81,0.10134751769778538,seafood,46,thursday,9.14
7.888807539256688,21,246,0.883161291892273,vegetables,57,wednesday,7.82
23.21343196012728,17,56,0.6580263600135283,other,49,monday,21.91
20.956758903365156,15,241,0.4673679285364268,other,55,tuesday,19.49
2.619542110017141,14,37,0.5286168025547852,other,42,thursday,2.24
2.5142256605587243,27,118,0.19485303371410156,vegetables,51,friday,1.96
26.920428036242473,1,321,0.4904770314368672,other,44,friday,8.71
15.806800865648702,22,310,0.7045202376459555,bakery,50,thursday,13.56
12.517341900647212,-1,471,0.6411602567735079,seafood,66,saturday,1.16
2.4127822140634363,20,204,0.7045620636192906,vegetables,59,saturday,2.17
8.069069537047461,19,161,0.10832965669335853,fruits,46,monday,6.11
14.566338067511653,9,367,0.33783906493292,dairy,54,sunday,10.68
33.16784519266662,2,71,0.8140271219821312,seafood,47,tuesday,23.27
3.1511107279339656,-1,423,0.1175342441395278,dairy,48,wednesday,0.22
5.689067455398227,19,55,0.4719549048174837,vegetables,48,sunday,5.97
56.42480123716076,-2,75,0.6858543190885513,seafood,55,sunday,5.94
1.8317573118483967,5,77,0.7207260190998432,vegetables,48,friday,1.51
4.601869224018546,10,56,0.14637804598942583,bakery,43,wednesday,3.41
40.39453556178809,14,334,0.23081842975029038,seafood,48,monday,35.93
12.188873767677094,25,141,0.5326991832918342,dairy,58,tuesday,11.94
4.86017665613185,16,134,0.4181706428560803,fruits,47,tuesday,4.77
28.59501483771572,21,277,0.16052832716704696,other,47,saturday,23.69
48.045760669297565,8,173,0.4082818914621625,seafood,64,saturday,44.46
4.56010257718518,6,77,0.0921467930744615,fruits,52,monday,2.54
2.206176203869686,11,144,0.5772305807436653,vegetables,49,friday,1.9
21.82239131999121,5,297,0.6383471211387729,meat,56,tuesday,13.5
10.444158051294515,16,14,0.7084859629334725,dairy,47,sunday,10.55
3.1265681701139956,18,423,0.633788856506498,fruits,40,tuesday,2.64
4.780863839231362,29,331,0.3168219677960296,fruits,58,sunday,4.03
20.287391904934676,22,128,0.48346038681427295,other,49,tuesday,20.17
54.599651933284726,10,286,0.6034376972997182,seafood,53,wednesday,43.06
7.995455707500569,-1,252,0.40292549832487085,dairy,45,sunday,0.66
11.815005210136682,10,303,0.8046384370161787,fruits,54,monday,11.38
31.473521670605038,18,412,0.3865881883759922,seafood,57,sunday,31.48
52.865803750166904,16,479,0.8302414129234577,seafood,46,friday,58.58
7.154068081194123,15,444,0.29543574737998596,dairy,57,sunday,6.52
10.566502466406842,25,271,0.7947001287270218,fruits,53,thursday,9.31
31.78142289897189,23,20,0.8396217513917144,seafood,55,friday,35.05
4.959054220010424,13,319,0.4151544705022403,bakery,55,tuesday,3.45
5.776694141897245,9,410,0.1259747551078339,fruits,56,monday,4.27
10.359952213753079,15,201,0.22023254033230905,bakery,54,saturday,8.76
8.463733116167049,7,271,0.5340198207479853,dairy,55,friday,5.83
11.894235793967415,29,287,0.5087778810333329,fruits,48,sunday,10.67
6.96363755544694,3,89,0.6710977442547325,bakery,51,thursday,3.1
7.069131883884664,20,66,0.7104198359021766,bakery,56,sunday,5.73
13.039595891233864,9,15,0.4565847022934822,meat,45,saturday,11.68
4.479848053681349,25,1,0.6173888464473918,bakery,57,tuesday,4.33
17.886418364951414,1,349,0.5244948528350456,seafood,52,sunday,4.17
44.14710916752912,2,485,0.38058370823987836,meat,58,monday,24.57
1.330238530902191,12,327,0.3955461581750933,fruits,48,saturday,0.99
9.702876536555873,17,470,0.33836970041411985,bakery,48,friday,8.7
5.294540942326894,11,23,0.15251085394168706,vegetables,42,friday,3.77
8.229887618010276,29,222,0.4619043167601273,fruits,44,thursday,6.86
15.271004299917449,7,368,0.7129122646489273,bakery,48,saturday,9.82
14.439313962335648,8,3,0.4142131000351925,other,45,tuesday,14.27
6.705740348013442,0,336,0.5588795008343929,vegetables,53,thursday,0.55
6.710820619326983,23,129,0.6676619409683573,vegetables,51,wednesday,6.4
11.796623315985777,12,84,0.29295190003313726,fruits,73,sunday,10.35
12.784872612525243,8,265,0.4288605378793701,meat,69,tuesday,11.34
9.79120768367363,8,352,0.4713765119499084,fruits,51,friday,6.98
35.22430367920032,-1,67,0.13581964888836973,seafood,45,saturday,3.05
16.02032401927726,29,101,0.7821141535290121,bakery,58,wednesday,14.03
28.84791810194297,2,21,0.11946548225827704,other,60,saturday,13.88
16.458406021303215,28,197,0.699478321872755,bakery,67,sunday,14.82
7.137921029377839,14,186,0.512043226978935,vegetables,42,saturday,6.94
34.33775424652187,5,443,0.5368611143039858,seafood,46,friday,27.26
37.369866000728955,21,374,0.5504052282979601,seafood,55,tuesday,32.47
32.39349703703006,6,315,0.39499426938346766,meat,42,tuesday,23.21
6.652005074983254,28,268,0.803755810375672,bakery,55,saturday,7.06
1.693908742681355,11,70,0.4404161937843968,vegetables,42,saturday,1.46
2.639642203448176,-1,87,0.6860996830098723,vegetables,59,saturday,0.24
42.3255667710153,21,257,0.8726513895293155,meat,55,saturday,48.04
30.23623362400508,16,213,0.5500541207540991,seafood,57,tuesday,25.93
4.76890596674821,16,373,0.6429394018640948,bakery,55,friday,3.52
44.64079521297204,14,331,0.4610873920617307,seafood,50,saturday,36.04
5.611881426179882,15,19,0.2947838239677971,vegetables,42,saturday,5.87
3.6621736174888073,17,281,0.578604857832841,dairy,61,sunday,3.67
2.0358153135633703,12,283,0.09792129699355342,vegetables,41,friday,1.46
8.882519353694855,14,99,0.6962046067302686,fruits,52,friday,7.12
18.18085658118673,2,205,0.841318441485121,bakery,47,saturday,7.03
19.96390176464967,6,209,0.2060638637700776,seafood,64,thursday,14.71
35.07512580629728,3,18,0.6342404533029641,seafood,46,saturday,24.77
23.036384687158954,28,175,0.4311460566682302,other,39,friday,24.04
1.5226431496601942,0,413,0.11931534767106693,vegetables,45,sunday,0.11
8.249349605272513,23,114,0.3251619698382473,fruits,36,sunday,7.33
7.313952534183736,7,469,0.6614737871946539,dairy,50,friday,4.67
11.493287379512301,10,432,0.8152886317346971,dairy,48,monday,10.67
7.403638272146115,24,418,0.2595340967301736,fruits,52,tuesday,5.76
5.648317815995119,19,290,0.4902208878424453,dairy,35,saturday,5.44
9.325132915499609,18,465,0.6414865854439461,dairy,51,tuesday,7.73
5.176705092275758,12,121,0.3414364561371054,vegetables,45,sunday,4.65
29.094632463179746,25,90,0.2786046533463192,other,51,tuesday,29.02
4.763038864455316,3,427,0.12449203719362686,vegetables,50,saturday,1.62
3.2533561162529026,24,394,0.3936184943084908,vegetables,54,tuesday,2.67
22.463327507498438,6,283,0.5256001572931267,other,51,monday,14.01
50.80147250338197,4,381,0.301477882589453,seafood,61,sunday,38.06
6.325629488441131,8,164,0.45870584426731315,vegetables,37,tuesday,5.43
29.333878655937603,8,380,0.23785821167354712,other,56,friday,25.97
14.110759361693809,4,59,0.6422595362086208,dairy,52,wednesday,11.27
15.830729194452319,29,387,0.7658505358359268,other,37,thursday,12.83
12.39128264394512,1,230,0.878946739921167,dairy,45,friday,4.04
14.276514843221404,27,413,0.3006435830368141,other,49,saturday,13.24
32.77805900557108,1,70,0.3539198707514968,seafood,47,friday,10.74
29.415916831100212,3,65,0.7184813652918965,other,59,tuesday,18.81
38.8145175321669,6,337,0.3169995542215622,seafood,53,saturday,26.95
15.591090351107457,27,353,0.5198716626203329,bakery,42,thursday,12.73
10.833999802713283,0,415,0.20421439855574863,meat,38,friday,0.97
23.297194076009717,5,265,0.1322299051320797,other,46,sunday,14.74
12.661901522876317,26,180,0.5274843883423667,other,56,saturday,13.84
5.858623173620999,28,223,0.7019728199057499,vegetables,46,saturday,5.27
58.766016108669774,9,16,0.9788029377711347,seafood,39,monday,63.26
10.5436128706918,19,122,0.5614137092061927,fruits,48,thursday,10.33
6.254788245941767,24,445,0.14865190647794366,fruits,53,sunday,5.1
56.26631949916018,0,410,0.5594503578790523,seafood,47,wednesday,5.62
15.685024955635107,16,34,0.5925645281181473,bakery,54,monday,14.22
5.554368751323023,5,328,0.19300130224714943,dairy,39,saturday,4.08
7.394982753739124,15,188,0.6441583972739887,vegetables,47,tuesday,6.61
7.586453309129905,2,85,0.3037344575685426,bakery,54,sunday,3.94
18.02034060597031,19,199,0.7912773132325865,other,64,sunday,18.23
27.065995795008167,1,478,0.2209366131823547,other,54,thursday,8.12
4.995404855731946,8,220,0.49906175078278076,other,57,tuesday,3.47
20.460358150250897,9,31,0.24768235284214712,seafood,49,saturday,21.39
33.19329413368996,26,194,0.7060676653701332,seafood,53,saturday,34.67
7.509390260127963,20,418,0.5894845998045537,vegetables,48,sunday,6.35
17.44515824848287,2,354,0.8110105748864412,bakery,55,friday,9.84
32.03122822946686,24,278,0.682614506452738,seafood,47,friday,28.83
33.55621533367555,15,459,0.5495708429641327,meat,39,sunday,31.74
38.45331041693268,13,489,0.7280946419263514,seafood,49,tuesday,30.4
2.9299109482956496,-1,247,0.7272002592761805,vegetables,52,thursday,0.24
15.643360086763128,6,451,0.8126200248712288,meat,59,saturday,12.62
10.431879283510716,12,78,0.17015940703495247,dairy,39,tuesday,8.16
25.03805638319756,-1,486,0.5749415231915929,meat,50,saturday,2.23
9.844367662424084,27,328,0.4799684602907924,bakery,54,monday,8.78
2.9938485160658956,1,64,0.8994613798662828,fruits,52,monday,1.18
2.6678969424262524,12,276,0.43295330126824205,fruits,31,wednesday,2.18
14.365004119106015,18,229,0.3335812792468844,bakery,55,wednesday,12.41
38.57763266278511,0,113,0.6218955867347311,meat,44,tuesday,4.0
11.103394437696181,5,100,0.44304659384535994,bakery,51,sunday,8.66
2.0687094811809676,3,310,0.08582328524105261,vegetables,54,monday,0.99
5.581881052248502,4,289,0.14470561593162018,vegetables,51,thursday,2.88
49.221455023539754,25,84,0.550889327241478,seafood,38,tuesday,55.47
9.464704196799904,13,17,0.46848662534389884,dairy,47,tuesday,9.02
1.6474121224564184,-1,190,0.29655621535692384,vegetables,40,friday,0.15
7.534776229943353,4,21,0.33760267144537787,dairy,46,sunday,5.63
8.184267996992379,6,43,0.41491733633772415,seafood,48,friday,6.41
12.962979815157238,26,1,0.5454290138626752,other,67,saturday,12.68
4.500167785882749,23,109,0.1296153178961821,vegetables,46,thursday,3.64
23.22122962794037,27,176,0.7953628177139641,other,49,friday,24.74
7.806736279140619,13,225,0.9250941560343255,bakery,38,wednesday,7.19
12.471348761292594,20,136,0.6950729190256788,dairy,38,sunday,12.94
21.93537437827981,9,68,0.9127505837485941,seafood,42,wednesday,22.65
19.862326982375933,4,371,0.8158439054950618,bakery,65,tuesday,16.63
15.439122098799299,22,72,0.7588127312599809,meat,51,friday,16.85
3.836343868399215,16,295,0.46084060041192715,dairy,47,sunday,3.7
14.392417791683524,7,84,0.88128130348975,bakery,49,tuesday,10.96
11.83831041653169,-2,462,0.40963290133817426,fruits,53,friday,1.0
15.691568748586679,13,422,0.8901465768877134,bakery,37,thursday,14.11
11.219457271231057,7,14,0.020451652261466155,dairy,42,wednesday,7.26
38.225768307039765,8,456,0.7418320059361441,meat,54,tuesday,29.49
46.94827245220824,8,258,0.4636028752295245,seafood,47,wednesday,40.47
7.808288335836375,2,444,0.6769724509795961,vegetables,46,wednesday,3.76
2.8629391306420224,0,271,0.2638523952379741,vegetables,56,tuesday,0.24
25.094809323242202,2,451,0.36332025217510294,other,61,friday,12.16
19.86984988449328,28,343,0.6759575337923659,bakery,67,thursday,18.34
18.724609855739615,25,324,0.46541022873130733,bakery,39,sunday,13.51
14.793829023889044,18,42,0.34219883368602505,other,55,saturday,16.16
6.628030669047641,8,409,0.5038513604556267,dairy,42,monday,5.24
27.132521021354115,-1,336,0.1700476073043846,seafood,45,wednesday,1.97
1.4695157267258576,1,280,0.7989488600639115,fruits,47,tuesday,0.32
19.576445851605087,28,278,0.5261975720239818,seafood,55,friday,17.33
6.939084229099199,23,491,0.5899561951706374,bakery,40,tuesday,5.49
5.8449511727395045,15,351,0.35410753390427524,dairy,49,saturday,5.58
5.733728731889746,28,315,0.5350480247665393,vegetables,54,thursday,4.57
20.218198452087424,9,429,0.4380544036869843,other,55,monday,15.83
8.20209880021101,12,272,0.6239443373600108,fruits,43,wednesday,6.73
11.72531845738128,6,394,0.23876356142663108,bakery,42,saturday,8.65
4.386042878451586,12,410,0.15834338497675163,vegetables,64,monday,2.82
15.796933307028898,16,41,0.3553632617823059,bakery,42,sunday,15.07
18.381191554948536,2,203,0.3645781023279841,other,59,wednesday,6.7
3.3909693898146998,9,224,0.5323909054674603,bakery,41,sunday,2.44
9.562578876831873,22,11,0.7390777675651454,bakery,46,thursday,9.25
6.055113064106973,-2,391,0.3709989366077344,fruits,44,monday,0.49
2.972478257711754,13,43,0.2512830648760447,vegetables,57,saturday,2.54
18.163966142468052,13,56,0.535531407073519,meat,49,wednesday,16.93
6.001568492409669,26,2,0.35155573748069074,bakery,39,monday,6.27
10.160578832076153,12,292,0.7631309530191269,dairy,56,tuesday,7.68
20.55399641245459,26,393,0.5443899993953277,other,42,friday,18.64
7.974680134735639,17,283,0.8415814892355921,bakery,57,monday,6.42
14.037507272002939,12,123,0.47008118187335185,seafood,55,monday,13.1
32.71131445862636,28,131,0.48179778602500994,meat,45,saturday,31.86
48.11729597906294,10,172,0.5122764804276118,seafood,44,sunday,46.46
12.318399314496503,6,4,0.4381548747243661,meat,60,sunday,12.67
52.816557638507405,23,157,0.4991195861623569,seafood,59,thursday,58.67
6.501843085779171,19,229,0.6415701326448444,other,43,monday,5.56
23.64046248216048,1,41,0.5914258621763525,meat,53,friday,7.86
20.000635393790816,6,185,0.3311762730164479,other,58,saturday,18.0
46.64888834882379,25,495,0.8183962259533973,seafood,54,sunday,52.46
11.526580591255446,23,38,0.5317438543210896,fruits,54,saturday,10.5
15.809625191089784,-2,173,0.34042542735098796,other,51,monday,1.49
24.450220771066288,3,219,0.4358506499360887,seafood,49,saturday,16.08
47.71382883637578,11,240,0.5295548198330827,meat,53,monday,40.68
8.223694957122227,19,44,0.7736925925997552,fruits,46,saturday,8.52
